"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1968","0","5.8292599889432e-09","2.57261919605094e-09","0","0","3584.57221490564","126410.371162024","202856.847762463","257.020364658637","0","0","88011.4566665741","216580.355449545","2.48443081581906e-09","0","611.470951647853","4.96727265507777e-09","0","1023222","638312.094571834","0.623825616114424"
"1969","0","0","1.45624105872229e-08","0","0","2.24387509817402e-07","45888.7158011447","240153.290060842","0","0","4366.22468956906","837020.678289628","1007864.57887377","3.00904334352082e-09","0","2051.01325844374","6433.60651963801","0","1331202","2143778.10749327","1.61040781751625"
"1970","0","0","0","0","0","597.439817272077","161583.005489253","281375.696355816","0","0","17756.1797907922","1549927.8418581","504895.206741216","0","0","17443.8581426129","1726.4069156775","0","732502","2535305.63511074","3.46115865227773"
"1971","0","0","0","0","0","224.924711850223","349683.813048176","630688.134775319","1477.59488274786","0","17309.1467786041","1777139.50349528","1537578.3921498","25169.9926402465","0","1978.8822720653","9171.62573317682","0","935754","4350422.01048727","4.6491086444592"
"1972","0","0","2.4828012887097e-09","0","0","2937.6726274664","228954.01877828","397107.996294443","5083.59841998743","0","35045.7568698816","359615.215585859","676508.797967956","2646.6571685384","0","3617.87702547147","3689.64148224537","0","586518","1715207.23222013","2.92438975823441"
"1973","0","1.959796929084e-09","1257.40650538559","1.04807598738487e-08","0","0","610279.994285418","715809.311593004","3.81984201869009e-09","0","254.932377735562","564688.753645758","850378.262483234","0","0","3.81425823866698e-09","2.07711446543433e-07","0","356676","2742668.66089076","7.68952399626205"
"1974","0","2.29284622973788e-09","1.50523890742259e-09","0","0","1543.6011274811","253898.573425739","393360.193527078","1.69402011985677e-05","0","1832.3201198363","1103750.0257328","880689.55011026","0","0","7438.90125471329","4.17165116617971e-09","0","1241058","2642513.16531485","2.12924227982484"
"1975","0","0","0","0","0","1028.94870011592","456699.190465581","1630147.31145091","0","0","11804.2118139818","1539430.16360167","1547265.50798596","4743.7085372534","2.30807288246992e-08","4586.40037681834","0","0","2026686","5195705.44293231","2.5636459929818"
"1976","0","3.81425823866698e-09","3.83689199833977e-07","0","0","4277.45054260734","1013492.77841135","4461321.03890039","24291.8103872053","0","4422.7672335837","1950161.36885234","1520143.70354494","10680.3978572139","0","0","2940.61214493954","0","1320750","8991731.92787495","6.80804991699788"
"1977","0","1.61555071871705e-07","4312.6812768789","0","0","4428.82580910594","788791.185962141","2456927.56797946","74909.3558277383","0","0","145843.809275599","242958.828581967","1393.6299949372","0","4.44806134744687e-09","1492.88345113526","0","1085856","3721058.76815912","3.42684367739288"
"1978","0","0","2.54582198918803e-09","0","0","393.054530019736","490173.614719831","949602.276928467","2206.20497897251","0","9730.53469787976","631141.112529188","704090.227885294","3.92536200726632e-09","0","958.34263840655","3.92535217117661e-09","0","813378","2788295.36890807","3.42804374953351"
"1979","0","0","4.44805988809255e-09","4.29943877997752e-09","0","8951.03736957542","1389278.69305605","1322933.66374814","5049.53193367545","0","5950.05547355815","761179.388082813","464176.512182224","2.11254907562346e-09","0","6069.79791356745","1499.41094379123","0","925362","3965088.09070341","4.28490481638906"
"1980","0","0","4.30421073467742e-09","0","0","802.916020299968","1059832.78749073","1633506.24524206","11988.3240167792","0","17348.8027243797","1344991.40531127","860503.654356352","1501.58349958441","0","2.11439737521995e-09","0","0","2644698","4930475.71866146","1.86428685568691"
"1981","0","0","3.92535217117661e-09","0","0","4917.33409049559","772537.977071174","2360631.38894305","18750.7398995883","0","5872.94093030295","592812.200351995","943847.476752327","4417.3702074374","0","2.47193528923947e-09","2.19270795798612e-09","0","1796220","4703787.42824638","2.61871453844539"
"1982","0","0","2.11579322499994e-09","2.47715366362899e-09","0","5105.33506505373","163880.66985914","941344.981516507","27630.3945395189","682.944487002935","0","225871.890081394","477076.065000036","7613.81865197156","0","2.19363797918319e-09","4.40241057894449e-09","0","1155552","1849206.09920063","1.60027943286034"
"1983","0","0","2.47397089894322e-09","2.19154216935289e-09","0","2.09802809616507e-09","179535.997593239","556011.897523401","5897.07966071996","0","7908.84844690364","351039.263127891","382132.657386267","4.69604611841654e-09","0","4.40190298941514e-09","4.69211563959503e-09","0","888294","1482525.74373844","1.66895841212306"
"1984","0","2.47193528923947e-09","2.19270795798612e-09","4.40655697028222e-09","0","248.558936247438","513736.30260592","827818.965545254","12059.872515101","0","30951.3491785531","1575843.643555","1527671.6691663","1429.62010294494","4.38139055612178e-09","4.68675500218175e-09","3.84902929168768e-09","0","1242474","4489759.98160534","3.6135645346344"
"1985","2.46191979933499e-09","2.19363797918319e-09","1525.85751511716","3713.35292534463","0","2109.99172521108","828787.4423946","3274444.93950671","54935.1287849712","0","31776.9365899887","1612753.36439599","1407689.14807708","37992.4878351525","0","3.84666147682797e-09","8662.40304640931","0","1849938","7264391.05279658","3.92682946822898"
"1986","0","4.40190298941514e-09","5554.80522024779","3.84801524508228e-09","0","7751.94956985668","1858983.82544858","6684278.94040582","439131.494950736","742.804516925869","2489.48075273992","1219364.52692957","2484591.1239052","41844.9019444225","0","4.53622268192115e-09","5.1011050368597e-09","0","1977645","12744733.8536441","6.4443991988674"
"1987","0","2660.29076009113","14665.4043633362","3069.00806257965","0","4.66391148194813e-09","369590.255973837","1244917.68044809","119538.615473596","0","2471.6078581962","616859.469851407","3148639.66224016","11303.9694216425","0","5.10109946007493e-09","4.93507798601455e-09","0","1061806","5533715.96445295","5.21160735996307"
"1988","0","3.84666147682797e-09","4.54538171886551e-09","0","0","0","354737.962299196","1120895.25967834","18881.1758009103","0","31753.3720465885","780077.429791028","716195.400841927","3330.34368086552","0","4.94563246899153e-09","5.98564463778832e-09","0","1037862","3025870.94413888","2.915484856502"
"1989","0","4.53622268192115e-09","5.1011050368597e-09","4.93529470970089e-09","0","1191.78261996315","360910.259530495","819386.622423112","5.98563726835333e-09","0","4535.82924553982","1406718.53377192","537975.151982086","3.20761446136988e-09","0","2544.93631180144","3.20860702006069e-09","0","1161984","3133263.11588495","2.69647698753593"
"1990","0","0","4.93507798601455e-09","5.98563726835333e-09","0","5.10138571536514e-09","659726.896789352","911101.43911156","5004.68315999176","0","54894.243808705","1531081.46027709","819654.02495112","16163.599681504","0","3.207484584576e-09","0.0036090758302614","0","2092578","3997626.35138842","1.9103834367887"
"1991","0","2264.59366585635","5.98564463778832e-09","3.20761446136988e-09","0","11436.8045496153","451505.364261898","3533615.67343824","62714.2797372862","0","2602.94848009323","139216.171176085","424425.078576968","1458.44290294777","0","0.003685071449263","1.5171219282595e-09","0","3578508","4629239.36047407","1.29362275017244"
"1992","0","5.98565128605627e-09","5617.72139403374","5.42097799245421e-05","0","0","158742.824990435","751849.023652494","11956.2940814238","0","487.368950568816","282464.847354202","265278.323726966","3.53154189970363e-09","1617.12580764688","3539.27614568075","3.53145950888567e-09","0","1606650","1481552.80615767","0.922137868333286"
"1993","0","0","0.000441145804933306","0","0","122.458983367356","352180.965215156","1121937.80794475","24034.424789617","0","14445.3446731611","430638.544022847","761444.592985505","0","0","3.53187341267416e-09","2.08468311887446e-09","0","1535658","2704804.13905555","1.76133236635732"
"1994","0","5.91638827912211e-05","2.27568289238966e-09","0","0","4949.92304783206","504530.827538531","758141.952572327","1696.19893137005","2.47601153967487e-09","17068.5759627323","730718.838285128","376373.315808193","2742.55676513604","0","2.08469981908446e-09","1.84865291955125e-09","0","990810","2396222.18897042","2.41844772354984"
"1995","0","0","0","282.69982189466","0","8708.22546704754","2425255.49962354","3130745.32811901","68798.0960919868","0","502.139468440963","117753.99951469","172127.945770709","3335.43734638006","0","1.84895313593357e-09","256.538071937956","0","1111140","5927765.90929563","5.33485061225015"
"1996","0","0","0","0","0","1386.14270256819","340634.566103316","5591154.33758177","107358.681417431","1.48095670832427e-09","0","49654.1915278732","379239.654670222","2675.55192808561","0","897.883251779759","1.47925988193122e-09","142.839930144438","1078098","6473143.8491132","6.00422582094874"
"1997","0","0","1330.83506201483","0","0","0","97471.4974381258","899635.540323144","15456.4917389685","0","6840.81230471444","825499.876103832","1604686.52323755","2229.27589904161","1.23481269281921e-09","4484.66531244352","3.73776825670726e-09","0","1025664","3457635.51741984","3.37111911641614"
"1998","0","0","0","0","0","1064.66804961309","595642.300287036","1957153.53190854","17915.8704239243","0","1475.2079336621","553804.850020757","742515.124872867","2.69184976413538e-09","0","3.73625665298643e-09","2.69137713459147e-09","0","1202172","3869571.55349641","3.21881690265321"
"1999","0","256.538071936721","0","0","0","0","713059.87482427","1388578.77652449","14886.7267398488","0","7565.74126604951","707962.310802621","927938.727174682","1095.36719985757","0","2.69142243599772e-09","1095.36719985757","0","1625364","3762439.42980361","2.31482881976198"
"2000","0","0","317.201772796852","0","0","2965.79540234677","1207020.65903027","6824908.77785729","79276.5599842448","0","3.7248462904562e-09","453896.901675349","454432.117698953","3.2481012929768e-09","0","1732.04980263171","4.87202007907332e-09","0","1375488","9024550.06322389","6.56098058523512"
"2001","0","0","349.796757149409","2.66434844201575e-09","0","0","484233.355316322","2926493.29707033","50778.7321105377","3418.80674749049","10587.7927433843","396239.388226401","761311.630624377","3.3187760849557e-09","0","3.24933567384722e-09","3.31864811036328e-09","0","1830360","4633412.799596","2.53142157804804"
"2002","0","0","2.664582521746e-09","0","0","48568.9280272866","1471105.54402306","3683675.67809876","93355.6236930957","0","1829.33528582607","250688.439937161","209174.522460564","21791.888214921","0","3.318604484701e-09","0","0","1263918","5780189.95974068","4.57323177590689"
"2003","0","0","0","3.3187760849557e-09","0","8942.05890315605","3692037.19254309","7547535.38394196","279025.578953312","0","3.25235101365951e-09","247108.649995133","615269.014273872","4966.55266096474","0","1656.53504713167","0","0","1831170","12396540.9663186","6.76973790872427"
"2004","0","0","3.31864811036328e-09","0","0","0","986613.738477702","1652172.79248148","15654.8697244098","0","3320.19899415427","979063.191611649","665454.380787849","1408.89236661134","0","3.13013392158974e-09","5.14710702204239e-09","0","1939674","4303688.06444386","2.21876875415346"
